,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_nan,MasVnrArea_nan,BsmtFinSF1_nan,BsmtFinSF2_nan,BsmtUnfSF_nan,TotalBsmtSF_nan,BsmtFullBath_nan,BsmtHalfBath_nan,GarageYrBlt_nan,GarageCars_nan,GarageArea_nan
486,487,20,2,79.0,10289,1,0,1,1,0,0,5,2,1,4,4,5,7,42,42,2,0,1,1,2,168.0,1,2,2,2,3,1,4,836.0,4,0.0,237.0,1073.0,1,2,1,2,1073,0,0,1073,1.0,0.0,1,1,3,1,1,6,3,0,0,3,42.0,2,2.0,515.0,2,3,2,0,0,0,0,0,0,0,6,2007,2,2,156000.0,0,0,0,0,0,0,0,0,0,0,0
487,488,20,2,70.0,12243,1,1,1,1,0,0,9,2,1,4,4,5,6,36,36,0,0,4,5,0,0.0,1,2,2,3,3,3,4,998.0,4,0.0,486.0,1484.0,1,3,1,2,1484,0,0,1484,0.0,0.0,2,0,3,1,1,7,3,1,2,3,36.0,1,2.0,487.0,2,3,2,224,0,0,0,180,0,0,2,2007,2,2,175000.0,0,0,0,0,0,0,0,0,0,0,0
488,489,190,2,60.0,10800,1,0,1,1,2,0,3,2,1,0,1,5,4,106,36,0,0,2,0,0,0.0,1,0,2,2,2,1,2,664.0,4,0.0,290.0,954.0,1,2,0,1,1766,648,0,2414,0.0,0.0,2,0,3,2,1,10,2,1,3,3,36.0,1,2.0,520.0,2,1,0,142,0,0,0,0,0,0,5,2006,1,2,160000.0,0,0,0,0,0,0,0,0,0,0,0
489,490,180,1,21.0,1526,1,0,1,1,0,0,8,2,1,2,0,4,8,39,7,0,0,7,7,0,0.0,1,1,2,3,3,3,6,515.0,4,0.0,115.0,630.0,1,2,1,2,630,0,0,630,1.0,0.0,1,0,1,1,2,3,3,0,0,3,39.0,1,1.0,286.0,2,3,2,0,0,0,0,0,0,0,5,2009,2,2,86000.0,0,0,0,0,0,0,0,0,0,0,0
490,491,160,1,68.0,2665,1,0,1,1,0,0,8,2,1,3,5,5,6,32,32,0,0,7,7,0,0.0,1,2,3,3,3,2,5,0.0,4,0.0,264.0,264.0,1,2,1,2,616,688,0,1304,0.0,0.0,1,1,3,1,1,4,3,1,3,4,32.0,3,1.0,336.0,2,3,2,141,24,0,0,0,0,0,6,2008,2,2,115000.0,1,0,0,0,0,0,0,0,0,0,0
491,492,50,2,79.0,9490,1,0,1,1,0,0,5,0,1,4,1,6,7,65,56,0,0,2,0,0,0.0,1,2,2,2,3,1,2,403.0,3,165.0,238.0,806.0,1,2,1,1,958,620,0,1578,1.0,0.0,1,0,3,1,0,5,3,2,2,3,65.0,1,1.0,240.0,2,3,2,0,0,32,0,0,0,0,8,2006,2,2,133000.0,0,0,0,0,0,0,0,0,0,0,0
492,493,60,2,105.0,15578,1,1,1,1,2,0,10,2,1,4,5,6,5,0,0,0,0,6,6,0,0.0,2,2,3,3,3,1,5,0.0,4,0.0,728.0,728.0,1,3,1,2,728,728,0,1456,0.0,0.0,2,1,3,1,1,8,3,0,0,3,0.0,2,2.0,429.0,2,3,2,0,0,0,0,0,0,0,5,2006,3,3,172785.0,0,0,0,0,0,0,0,0,0,0,0
493,494,20,2,70.0,7931,1,0,1,1,0,0,5,2,1,4,4,5,6,48,48,0,0,5,0,0,0.0,1,2,2,2,3,1,2,374.0,2,532.0,363.0,1269.0,1,2,1,1,1269,0,0,1269,0.0,0.0,1,1,3,1,1,6,3,1,1,1,44.0,1,1.0,308.0,2,3,2,0,0,0,0,0,0,0,6,2008,2,2,155000.0,0,0,0,0,0,0,0,0,0,0,0
494,495,30,1,50.0,5784,1,0,1,1,0,0,3,0,1,4,4,5,8,71,13,0,0,1,1,0,0.0,1,2,1,1,3,1,5,0.0,4,0.0,190.0,190.0,1,3,1,1,886,0,0,886,0.0,0.0,1,0,2,1,1,4,3,0,0,3,71.0,1,1.0,273.0,2,3,2,144,20,80,0,0,0,0,12,2009,2,2,91300.0,0,0,0,0,0,0,0,0,0,0,0
495,496,30,0,60.0,7879,1,0,1,1,0,0,0,2,1,4,4,4,5,89,59,0,0,2,0,0,0.0,1,2,2,2,3,1,1,495.0,4,0.0,225.0,720.0,1,2,0,1,720,0,0,720,0.0,0.0,1,0,2,1,1,4,3,0,0,0,30.0,0,0.0,0.0,0,0,0,0,523,115,0,0,0,0,11,2009,2,0,34900.0,0,0,0,0,0,0,0,0,1,0,0
496,497,20,2,68.0,12692,1,1,1,1,0,0,16,2,1,4,4,8,5,15,14,2,0,5,3,0,0.0,2,2,3,3,3,1,6,1231.0,4,0.0,1969.0,3200.0,1,4,1,2,3228,0,0,3228,1.0,0.0,3,0,4,1,2,10,3,1,3,3,15.0,2,2.0,546.0,2,3,2,264,75,291,0,0,0,0,5,2007,2,2,430000.0,1,0,0,0,0,0,0,0,0,0,0
497,498,50,2,60.0,9120,1,0,1,1,0,0,1,2,1,4,1,7,6,83,58,0,0,2,0,0,0.0,1,1,3,2,3,1,1,329.0,4,0.0,697.0,1026.0,1,4,1,2,1133,687,0,1820,1.0,0.0,2,0,4,1,1,8,3,0,0,1,83.0,1,1.0,240.0,2,3,0,0,100,0,0,0,0,0,6,2008,2,2,184000.0,0,0,0,0,0,0,0,0,0,0,0
498,499,20,2,65.0,7800,1,0,1,1,0,0,4,2,1,4,4,5,7,42,5,2,0,3,4,2,89.0,1,2,3,2,3,1,4,450.0,4,0.0,414.0,864.0,1,4,1,2,899,0,0,899,0.0,0.0,1,0,3,1,2,5,3,0,0,3,42.0,3,1.0,288.0,2,3,2,64,0,0,0,0,0,0,6,2009,2,2,130000.0,0,0,0,0,0,0,0,0,0,0,0
499,500,20,2,70.0,7535,1,1,1,1,0,0,5,2,1,4,4,5,7,49,22,0,0,1,1,0,0.0,1,2,2,2,3,1,2,111.0,2,279.0,522.0,912.0,1,1,1,2,912,0,0,912,0.0,1.0,1,0,2,1,1,5,3,0,0,3,49.0,3,1.0,297.0,2,3,2,12,285,0,0,0,0,480,6,2007,2,2,120000.0,0,0,0,0,0,0,0,0,0,0,0
500,501,160,1,21.0,1890,1,0,1,1,0,0,8,2,1,2,5,6,5,34,34,0,0,3,4,2,285.0,1,2,2,2,3,1,2,356.0,4,0.0,316.0,672.0,1,2,1,2,672,546,0,1218,0.0,0.0,1,1,3,1,1,7,3,0,0,1,34.0,1,1.0,264.0,2,3,2,144,28,0,0,0,0,0,5,2007,2,2,113000.0,0,0,0,0,0,0,0,0,0,0,0
501,502,60,3,75.0,9803,1,0,1,1,0,0,13,2,1,4,5,7,5,3,3,0,0,6,6,0,0.0,2,2,3,3,3,1,6,400.0,4,0.0,466.0,866.0,1,3,1,2,866,902,0,1768,0.0,0.0,2,1,3,1,2,7,3,0,0,3,3.0,2,2.0,603.0,2,3,2,0,108,0,0,0,0,0,2,2008,2,2,226700.0,0,0,0,0,0,0,0,0,0,0,0
502,503,20,2,70.0,9170,1,0,1,1,2,0,2,1,1,4,4,5,7,42,42,2,0,1,1,0,0.0,1,2,2,2,3,1,4,698.0,5,96.0,420.0,1214.0,1,4,1,2,1214,0,0,1214,1.0,0.0,1,0,2,1,1,6,3,0,0,1,42.0,1,2.0,461.0,1,1,2,0,0,184,0,0,0,400,4,2007,2,2,140000.0,0,0,0,0,0,0,0,0,0,0,0
503,504,20,2,100.0,15602,1,1,1,1,0,0,12,2,1,4,4,7,8,51,13,0,0,5,0,0,0.0,1,2,2,2,3,1,4,1247.0,4,0.0,254.0,1501.0,1,2,1,2,1801,0,0,1801,1.0,0.0,2,0,1,1,1,6,3,2,2,3,51.0,3,2.0,484.0,2,3,2,0,54,0,0,161,0,0,3,2010,2,2,289000.0,0,0,0,0,0,0,0,0,0,0,0
504,505,160,2,24.0,2308,1,0,1,1,0,0,8,2,1,3,5,6,5,35,35,0,0,4,3,0,0.0,1,2,2,2,3,1,4,257.0,3,495.0,103.0,855.0,1,2,1,2,855,467,0,1322,0.0,1.0,2,1,3,1,1,6,3,1,1,3,35.0,1,2.0,440.0,2,3,2,260,0,0,0,0,0,0,6,2009,2,2,147000.0,0,0,0,0,0,0,0,0,0,0,0
505,506,90,1,60.0,7596,1,0,1,1,0,0,3,0,1,1,5,5,5,57,57,2,0,2,0,2,360.0,1,2,2,2,3,1,5,0.0,4,0.0,960.0,960.0,1,3,1,2,960,1000,0,1960,0.0,0.0,2,0,4,2,1,10,3,0,0,1,57.0,1,2.0,400.0,2,3,0,0,0,0,0,0,0,0,7,2009,0,2,124500.0,0,0,0,0,0,0,0,0,0,0,0
506,507,60,2,80.0,9554,1,1,1,1,0,0,7,2,1,4,5,8,5,13,12,0,0,6,6,2,125.0,2,2,3,3,3,1,6,380.0,4,0.0,397.0,777.0,1,4,1,2,1065,846,0,1911,0.0,0.0,2,1,3,1,2,8,3,1,2,3,13.0,2,2.0,471.0,2,3,2,182,81,0,0,0,0,0,9,2006,2,2,215000.0,0,0,0,0,0,0,0,0,0,0,0
507,508,20,3,75.0,7862,1,1,1,1,0,0,13,2,1,4,4,6,5,0,0,0,0,6,6,0,0.0,2,2,3,3,3,1,6,27.0,4,0.0,1191.0,1218.0,1,4,1,2,1218,0,0,1218,0.0,0.0,2,0,2,1,2,4,3,0,0,3,0.0,3,2.0,676.0,2,3,2,0,102,0,0,0,0,0,9,2009,3,3,208300.0,0,0,0,0,0,0,0,0,0,0,0
508,509,70,1,60.0,9600,1,0,1,1,0,0,3,2,1,4,5,7,9,80,3,1,0,1,1,0,0.0,1,0,1,2,3,1,1,141.0,4,0.0,548.0,689.0,1,4,1,2,689,689,0,1378,0.0,0.0,2,0,3,1,2,7,3,1,3,1,80.0,1,2.0,360.0,2,3,0,0,0,116,0,0,0,0,10,2008,2,2,161000.0,0,0,0,0,0,0,0,0,0,0,0
509,510,20,2,80.0,9600,1,0,1,1,2,0,5,2,1,4,4,5,6,50,50,0,0,1,1,2,132.0,1,2,2,2,3,1,4,991.0,4,0.0,50.0,1041.0,1,4,1,2,1041,0,0,1041,1.0,0.0,1,0,3,1,1,6,3,0,0,3,50.0,2,1.0,270.0,2,3,2,224,88,0,0,0,0,0,7,2009,2,2,124500.0,0,0,0,0,0,0,0,0,0,0,0
510,511,20,2,75.0,14559,1,0,1,1,0,0,5,2,1,4,4,5,7,58,9,2,0,2,0,1,70.0,2,2,2,2,3,1,2,650.0,3,180.0,178.0,1008.0,1,4,1,2,1363,0,0,1363,1.0,0.0,1,0,2,1,1,6,1,2,2,2,58.0,1,1.0,288.0,2,3,2,324,42,0,0,168,0,2000,6,2009,2,2,164900.0,0,0,0,0,0,0,0,0,0,0,0
511,512,120,2,40.0,6792,1,1,1,1,0,0,15,2,1,3,4,7,5,1,0,0,0,6,6,3,94.0,2,2,3,3,3,1,5,0.0,4,0.0,1368.0,1368.0,1,4,1,2,1368,0,0,1368,0.0,0.0,2,0,2,1,2,6,3,1,3,3,1.0,2,2.0,474.0,2,3,2,132,35,0,0,0,0,0,3,2006,3,3,202665.0,0,0,0,0,0,0,0,0,0,0,0
512,513,20,2,70.0,9100,1,0,1,1,2,0,5,1,1,4,4,5,5,48,48,0,0,6,6,0,0.0,1,2,2,2,3,1,2,521.0,2,174.0,169.0,864.0,1,2,1,2,864,0,0,864,1.0,0.0,1,0,3,1,1,5,3,0,0,1,42.0,1,2.0,624.0,2,3,2,0,0,0,0,0,0,0,7,2006,2,2,129900.0,0,0,0,0,0,0,0,0,0,0,0
513,514,20,2,71.0,9187,1,0,0,1,2,0,6,2,1,4,4,6,5,24,24,0,0,6,6,0,0.0,1,1,3,2,3,1,4,336.0,4,0.0,748.0,1084.0,1,2,1,2,1080,0,0,1080,0.0,0.0,1,1,3,1,1,5,3,0,0,3,24.0,1,2.0,484.0,2,3,2,120,0,158,0,0,0,0,6,2007,2,2,134000.0,0,0,0,0,0,0,0,0,0,0,0
514,515,45,2,55.0,10594,1,0,1,1,0,0,12,2,1,4,2,5,5,81,57,0,0,2,0,0,0.0,1,2,1,2,3,1,5,0.0,4,0.0,768.0,768.0,0,1,0,2,789,0,0,789,0.0,0.0,1,0,2,1,1,5,3,0,0,1,81.0,1,1.0,200.0,3,2,2,0,0,112,0,0,0,0,6,2007,2,2,96500.0,0,0,0,0,0,0,0,0,0,0,0
515,516,20,2,94.0,12220,1,0,1,1,0,0,15,2,1,4,4,10,5,0,0,2,0,7,7,2,305.0,3,2,2,4,3,1,6,1436.0,4,0.0,570.0,2006.0,1,4,1,2,2020,0,0,2020,1.0,0.0,2,1,3,1,3,9,3,1,3,3,0.0,3,3.0,900.0,2,3,2,156,54,0,0,0,0,0,9,2009,3,3,402861.0,0,0,0,0,0,0,0,0,0,0,0
516,517,80,2,68.0,10448,1,1,1,1,2,0,9,2,1,4,3,6,6,37,37,0,0,3,4,2,333.0,1,2,2,2,3,1,5,0.0,4,0.0,689.0,689.0,1,2,1,2,1378,741,0,2119,0.0,0.0,2,1,3,1,1,7,3,1,2,3,37.0,2,2.0,583.0,2,3,2,0,104,0,0,0,0,0,8,2009,0,0,158000.0,1,0,0,0,0,0,0,0,0,0,0
517,518,60,2,79.0,10208,1,1,1,1,0,0,16,2,1,4,5,7,5,13,12,0,0,6,6,2,921.0,2,2,3,3,3,1,5,0.0,4,0.0,1264.0,1264.0,1,4,1,2,1277,1067,0,2344,0.0,0.0,2,1,3,1,2,7,3,1,2,3,13.0,2,3.0,889.0,2,3,2,220,0,0,0,0,0,0,7,2009,2,2,265000.0,0,0,0,0,0,0,0,0,0,0,0
518,519,60,2,68.0,9531,1,1,1,1,4,0,11,2,1,4,5,6,5,9,9,0,0,6,6,0,0.0,1,2,3,3,3,2,6,706.0,4,0.0,88.0,794.0,1,4,1,2,882,914,0,1796,1.0,0.0,2,1,3,1,1,7,3,0,0,3,9.0,2,2.0,546.0,2,3,2,0,36,0,0,0,0,0,5,2007,2,2,211000.0,1,0,0,0,0,0,0,0,0,0,0
519,520,70,2,53.0,10918,1,0,1,1,0,0,12,2,1,4,5,7,9,83,5,1,0,1,1,0,0.0,2,2,1,3,3,1,5,0.0,4,0.0,1276.0,1276.0,1,4,1,2,1276,804,0,2080,0.0,0.0,1,1,3,1,2,9,3,2,3,1,83.0,1,1.0,282.0,2,3,2,0,0,0,0,145,0,0,6,2009,2,2,234000.0,0,0,0,0,0,0,0,0,0,0,0
520,521,190,2,60.0,10800,1,0,1,1,0,0,3,2,1,0,5,4,7,108,8,0,0,1,1,0,0.0,1,2,1,0,1,0,0,0.0,0,0.0,0.0,0.0,1,2,0,1,694,600,0,1294,0.0,0.0,2,0,3,2,1,7,3,0,0,0,29.0,0,0.0,0.0,0,0,0,220,114,210,0,0,0,0,8,2008,2,2,106250.0,0,0,0,0,0,0,0,0,1,0,0
521,522,20,2,90.0,11988,1,1,1,1,2,0,5,1,1,4,4,6,6,50,50,0,0,6,6,0,0.0,1,2,2,2,3,1,1,777.0,4,0.0,467.0,1244.0,1,4,1,1,1244,0,0,1244,0.0,0.0,1,1,3,1,1,6,3,2,3,3,50.0,1,1.0,336.0,2,3,2,0,40,0,0,0,0,0,5,2007,2,2,150000.0,0,0,0,0,0,0,0,0,0,0,0
522,523,50,1,50.0,5000,1,0,1,1,2,0,1,1,1,4,1,6,7,59,56,0,0,7,7,0,0.0,1,1,2,2,3,1,4,399.0,4,0.0,605.0,1004.0,1,4,1,2,1004,660,0,1664,0.0,0.0,2,0,3,1,1,7,3,2,3,1,56.0,1,2.0,420.0,2,3,2,0,24,36,0,0,0,0,10,2006,2,2,159000.0,0,0,0,0,0,0,0,0,0,0,0
523,524,60,2,130.0,40094,1,1,0,1,0,0,2,3,0,4,5,10,5,0,-1,2,0,7,7,3,762.0,3,2,3,4,3,4,6,2260.0,4,0.0,878.0,3138.0,1,4,1,2,3138,1538,0,4676,1.0,0.0,3,1,3,1,3,11,3,1,3,4,0.0,3,3.0,884.0,2,3,2,208,406,0,0,0,0,0,10,2007,3,3,184750.0,0,0,0,0,0,0,0,0,0,0,0
524,525,60,2,95.0,11787,1,1,1,1,0,0,16,2,1,4,5,7,5,11,10,0,0,6,6,2,594.0,2,2,3,3,3,1,6,719.0,4,0.0,660.0,1379.0,1,4,1,2,1383,1015,0,2398,1.0,0.0,2,1,3,1,2,8,3,1,2,3,11.0,3,3.0,834.0,2,3,2,239,60,0,0,0,0,0,8,2007,2,2,315750.0,0,0,0,0,0,0,0,0,0,0,0
525,526,20,3,62.0,7500,1,0,1,1,0,0,13,2,1,4,4,7,5,1,1,0,0,6,6,0,0.0,2,2,3,3,3,1,5,0.0,4,0.0,1257.0,1257.0,1,4,1,2,1266,0,0,1266,0.0,0.0,2,0,3,1,2,6,3,1,2,3,1.0,1,2.0,453.0,2,3,2,38,144,0,0,0,0,0,4,2006,2,2,176000.0,0,0,0,0,0,0,0,0,0,0,0
526,527,20,2,70.0,13300,1,0,1,1,0,0,5,2,1,4,4,5,7,51,7,2,0,2,0,0,0.0,1,2,2,3,3,1,1,377.0,4,0.0,551.0,928.0,1,2,1,2,928,0,0,928,0.0,0.0,1,0,2,1,1,4,3,0,0,3,51.0,1,1.0,252.0,2,3,2,261,0,156,0,0,0,0,6,2007,2,2,132000.0,0,0,0,0,0,0,0,0,0,0,0
527,528,60,2,67.0,14948,1,1,1,1,0,0,15,2,1,4,5,9,5,0,0,2,0,6,6,3,268.0,3,2,3,4,3,3,6,1330.0,4,0.0,122.0,1452.0,1,4,1,2,1476,1237,0,2713,1.0,0.0,2,1,3,1,3,11,3,1,3,3,0.0,3,3.0,858.0,2,3,2,126,66,0,0,0,0,0,11,2008,3,3,446261.0,0,0,0,0,0,0,0,0,0,0,0
528,529,30,2,58.0,9098,1,1,1,1,0,0,2,2,1,4,4,4,7,87,5,0,0,2,0,0,0.0,1,2,1,2,3,2,4,348.0,4,0.0,180.0,528.0,1,4,1,2,605,0,0,605,1.0,0.0,1,0,2,1,1,5,3,0,0,0,28.0,0,0.0,0.0,0,0,0,0,0,144,0,0,0,0,7,2007,2,2,86000.0,0,0,0,0,0,0,0,0,1,0,0
529,530,20,2,68.0,32668,1,1,1,1,4,0,12,2,1,4,4,6,3,50,32,2,0,2,3,1,0.0,2,2,3,2,3,1,1,1219.0,4,0.0,816.0,2035.0,1,2,1,2,2515,0,0,2515,1.0,0.0,3,0,4,2,1,9,2,2,2,3,32.0,2,2.0,484.0,2,3,2,0,0,200,0,0,0,0,3,2007,2,1,200624.0,1,1,0,0,0,0,0,0,0,0,0
530,531,80,2,85.0,10200,1,0,1,1,0,0,14,2,1,4,3,6,5,20,19,0,0,3,4,2,219.0,2,2,2,3,3,3,6,783.0,4,0.0,678.0,1461.0,1,4,1,2,1509,0,0,1509,1.0,0.0,2,0,3,1,2,5,3,1,1,3,20.0,2,2.0,600.0,2,3,2,224,0,0,0,0,0,0,8,2008,2,0,175000.0,0,0,0,0,0,0,0,0,0,0,0
531,532,70,1,60.0,6155,1,1,1,1,3,0,1,3,0,4,5,6,8,88,9,0,0,2,0,0,0.0,1,2,1,1,2,2,5,0.0,4,0.0,611.0,611.0,1,4,1,2,751,611,0,1362,0.0,0.0,2,0,3,1,1,6,3,0,0,1,88.0,3,2.0,502.0,2,1,2,0,0,84,0,0,0,0,6,2008,2,2,128000.0,0,0,0,0,0,0,0,0,0,0,0
532,533,20,2,60.0,7200,1,0,1,1,0,0,5,2,1,4,4,5,7,55,3,0,0,6,6,0,0.0,1,2,0,0,1,0,0,0.0,0,0.0,0.0,0.0,1,4,1,2,827,0,0,827,0.0,0.0,1,0,2,1,1,5,2,1,4,1,43.0,1,1.0,392.0,2,3,2,0,0,0,0,0,0,0,4,2010,2,2,107500.0,0,0,0,0,0,0,0,0,0,0,0
533,534,20,2,50.0,5000,1,0,2,1,0,1,1,2,1,4,4,1,3,61,57,0,0,6,6,0,0.0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,334,0,0,334,0.0,0.0,1,0,1,1,0,2,3,0,0,0,28.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,2007,2,2,39300.0,0,0,0,0,0,0,0,0,1,0,0
534,535,60,2,74.0,9056,1,1,1,1,0,0,10,2,1,4,5,8,5,2,2,0,0,6,6,0,0.0,2,2,3,4,4,3,5,0.0,4,0.0,707.0,707.0,1,4,1,2,707,707,0,1414,0.0,0.0,2,1,3,1,2,6,3,1,3,3,2.0,3,2.0,403.0,2,3,2,100,35,0,0,0,0,0,10,2006,2,2,178000.0,0,0,0,0,0,0,0,0,0,0,0
535,536,190,2,70.0,7000,1,0,1,1,0,0,2,2,1,0,5,5,7,98,17,0,0,1,1,0,0.0,1,2,2,3,3,4,6,969.0,4,0.0,148.0,1117.0,1,2,1,2,820,527,0,1347,1.0,0.0,1,0,3,1,1,5,3,0,0,0,29.0,0,0.0,0.0,0,0,0,85,0,148,0,0,0,0,1,2008,2,2,107500.0,0,0,0,0,0,0,0,0,1,0,0
536,537,60,2,57.0,8924,1,1,1,1,4,0,11,2,1,4,5,7,5,10,9,0,0,6,6,0,0.0,1,2,3,3,3,3,5,0.0,4,0.0,880.0,880.0,1,4,1,2,880,844,0,1724,0.0,0.0,2,1,3,1,2,8,3,0,0,3,10.0,3,2.0,527.0,2,3,2,120,155,0,0,0,0,0,7,2008,2,2,188000.0,0,0,0,0,0,0,0,0,0,0,0
537,538,20,2,68.0,12735,1,1,1,1,1,0,5,2,1,4,4,4,5,36,36,2,0,1,1,0,0.0,1,2,2,2,3,1,2,600.0,4,0.0,264.0,864.0,1,2,1,2,864,0,0,864,0.0,0.0,1,0,3,1,1,5,3,0,0,1,28.0,1,2.0,576.0,2,3,2,216,0,0,0,0,0,0,4,2008,0,2,111250.0,1,0,0,0,0,0,0,0,0,0,0
538,539,20,2,68.0,11553,1,1,1,1,0,0,4,2,1,4,4,5,5,38,38,2,0,4,5,2,188.0,1,2,2,2,3,1,2,673.0,4,0.0,378.0,1051.0,1,2,1,2,1159,0,0,1159,0.0,0.0,1,1,3,1,1,7,3,1,1,3,38.0,1,1.0,336.0,2,3,2,466,0,0,0,0,0,0,7,2006,2,2,158000.0,1,0,0,0,0,0,0,0,0,0,0
539,540,20,2,68.0,11423,1,0,1,1,0,0,11,2,1,4,4,8,5,9,8,0,0,6,6,2,479.0,2,2,3,3,3,3,6,1358.0,4,0.0,223.0,1581.0,1,4,1,2,1601,0,0,1601,1.0,0.0,2,0,3,1,2,6,3,1,2,3,9.0,2,2.0,670.0,2,3,2,180,0,0,0,0,0,2000,5,2010,2,2,272000.0,1,0,0,0,0,0,0,0,0,0,0
540,541,20,2,85.0,14601,1,0,1,1,0,0,14,2,1,4,4,9,5,3,3,2,0,6,6,2,584.0,3,2,3,4,3,3,6,1260.0,4,0.0,578.0,1838.0,1,4,1,2,1838,0,0,1838,1.0,0.0,2,0,2,1,3,8,3,1,3,3,3.0,3,3.0,765.0,2,3,2,270,68,0,0,0,0,0,3,2009,2,2,315000.0,0,0,0,0,0,0,0,0,0,0,0
541,542,60,2,68.0,11000,1,0,1,1,1,0,16,2,1,4,5,8,5,7,7,0,0,6,6,2,72.0,2,2,3,3,3,1,5,0.0,4,0.0,969.0,969.0,1,4,1,2,997,1288,0,2285,0.0,0.0,2,1,4,1,2,8,3,1,2,4,7.0,3,3.0,648.0,2,3,2,0,56,0,0,0,0,0,6,2007,2,2,248000.0,1,0,0,0,0,0,0,0,0,0,0
542,543,20,2,78.0,10140,1,0,1,1,0,0,9,3,1,4,4,7,5,11,10,2,0,6,6,0,0.0,2,2,3,4,3,1,3,144.0,5,1127.0,379.0,1650.0,1,4,1,2,1680,0,0,1680,1.0,0.0,2,0,3,1,2,7,2,1,2,3,11.0,3,2.0,583.0,2,3,2,78,73,0,0,0,0,0,6,2009,2,2,213250.0,0,0,0,0,0,0,0,0,0,0,0
543,544,120,0,34.0,4058,1,0,1,1,0,0,5,2,1,3,0,7,5,9,9,0,0,1,1,2,182.0,1,2,3,3,3,3,6,584.0,2,139.0,0.0,723.0,1,4,1,2,767,0,0,767,1.0,0.0,1,0,1,1,1,4,3,0,0,3,9.0,3,1.0,367.0,2,3,2,120,40,0,0,0,0,0,6,2007,2,2,133000.0,0,0,0,0,0,0,0,0,0,0,0
544,545,60,2,58.0,17104,1,1,1,1,0,0,10,2,1,4,5,7,5,0,0,0,0,6,6,0,0.0,2,2,3,3,4,3,6,554.0,4,0.0,100.0,654.0,1,4,1,2,664,832,0,1496,1.0,0.0,2,1,3,1,2,7,3,1,3,3,0.0,2,2.0,426.0,2,3,2,100,24,0,0,0,0,0,9,2006,3,3,179665.0,0,0,0,0,0,0,0,0,0,0,0
545,546,50,2,68.0,13837,1,1,1,1,2,0,9,2,1,4,1,7,5,18,18,0,0,3,4,2,178.0,2,1,3,3,4,1,6,1002.0,2,202.0,0.0,1204.0,1,3,1,2,1377,806,0,2183,0.0,0.0,2,1,4,1,2,9,3,0,0,3,18.0,1,3.0,786.0,2,3,2,0,0,0,0,0,0,0,2,2006,2,2,229000.0,1,0,0,0,0,0,0,0,0,0,0
546,547,50,2,70.0,8737,1,1,0,1,0,0,1,2,1,4,1,6,7,84,57,0,0,5,0,0,0.0,1,2,1,3,3,1,1,300.0,4,0.0,765.0,1065.0,1,4,1,1,915,720,0,1635,0.0,0.0,1,1,3,1,1,6,3,1,3,1,57.0,1,2.0,440.0,2,3,2,0,38,0,144,0,0,0,5,2007,2,2,210000.0,0,0,0,0,0,0,0,0,0,0,0
547,548,85,2,54.0,7244,1,0,1,1,0,0,6,2,1,4,0,5,7,37,37,0,0,6,6,0,0.0,1,1,2,3,3,3,4,619.0,4,0.0,149.0,768.0,1,4,1,2,768,0,0,768,1.0,0.0,1,0,2,1,1,5,3,0,0,1,20.0,1,2.0,624.0,2,3,2,104,0,0,0,0,0,0,4,2007,2,2,129500.0,0,0,0,0,0,0,0,0,0,0,0
548,549,20,1,49.0,8235,1,1,3,1,0,0,3,1,0,4,4,5,7,53,13,0,0,1,1,0,0.0,1,1,2,2,3,1,3,180.0,3,645.0,0.0,825.0,1,2,1,2,825,0,0,825,1.0,0.0,1,0,2,1,1,4,3,0,0,1,45.0,2,2.0,720.0,2,3,2,140,50,0,0,0,0,0,6,2008,2,2,125000.0,0,0,0,0,0,0,0,0,0,0,0
549,550,60,3,75.0,9375,1,0,1,1,0,0,13,2,1,4,5,7,5,6,5,0,0,6,6,0,0.0,2,2,3,3,3,1,5,0.0,4,0.0,912.0,912.0,1,4,1,2,912,1182,0,2094,0.0,0.0,2,1,4,1,2,8,3,1,3,4,6.0,3,2.0,615.0,2,3,2,182,182,0,0,0,0,0,11,2009,2,2,263000.0,0,0,0,0,0,0,0,0,0,0,0
